0,1
3/19/2016,1419.6017
3/20/2016,1450.4615
3/21/2016,1430.1956
3/22/2016,1466.4437
3/23/2016,1389.2046
3/24/2016,1505.2497
3/25/2016,1574.3074
3/26/2016,1620.192
3/27/2016,1641.9153
3/28/2016,1608.6662
3/29/2016,1670.8109
3/30/2016,1712.2136
3/31/2016,1769.0299
4/1/2016,1789.7099
4/2/2016,1726.9503
4/3/2016,1825.8351
4/4/2016,1909.2179
4/5/2016,1918.4151
4/6/2016,1894.4371
4/7/2016,1812.6601
4/8/2016,1973.1984
4/9/2016,1959.8205
4/10/2016,2036.3026
4/11/2016,1971.8315
4/12/2016,1930.8805
4/13/2016,2027.4732
4/14/2016,2040.3898
4/15/2016,2122.0072
4/16/2016,2151.0281
4/17/2016,2099.2955
4/18/2016,2225.2231
4/19/2016,2224.0597
4/20/2016,2269.7286
4/21/2016,2289.2977
4/22/2016,2218.8202
4/23/2016,2314.4714
4/24/2016,2281.4876
4/25/2016,2398.2374
4/26/2016,2327.7401
4/27/2016,2343.4699
4/28/2016,2398.094
4/29/2016,2445.412
4/30/2016,2541.0507
5/1/2016,2519.2786
5/2/2016,2435.2643
5/3/2016,2570.8192
5/4/2016,2540.3269
5/5/2016,2548.6649
5/6/2016,2558.802
5/7/2016,2546.9321
5/8/2016,2596.7218
5/9/2016,2619.8292
5/10/2016,2678.5523
5/11/2016,2576.6882
5/12/2016,2640.5013
5/13/2016,2813.5085
5/14/2016,2768.5727
5/15/2016,2787.9132
5/16/2016,2782.0494
5/17/2016,2777.3602
5/18/2016,2893.0189
5/19/2016,2959.2314
5/20/2016,3019.804
5/21/2016,3042.5019
5/22/2016,3034.0969
5/23/2016,3047.7928
5/24/2016,3097.5979
5/25/2016,3126.5085
5/26/2016,3161.323
5/27/2016,3175.1154
5/28/2016,3253.1913
5/29/2016,3275.4294
5/30/2016,3266.9893
5/31/2016,3226.0808
6/1/2016,3170.4475
6/2/2016,3240.5703
6/3/2016,3413.4593
6/4/2016,3396.8318
6/5/2016,3326.0748
6/6/2016,3441.9709
6/7/2016,3465.5588
6/8/2016,3478.0667
6/9/2016,3639.7054
6/10/2016,3424.0833
6/11/2016,3555.18
6/12/2016,3581.6422
6/13/2016,3714.9746
6/14/2016,3749.449
6/15/2016,3718.5221
6/16/2016,3717.1685
6/17/2016,3864.3682
6/18/2016,3764.232
6/19/2016,3855.0105
6/20/2016,3814.1165
6/21/2016,3755.1058
6/22/2016,3914.4371
6/23/2016,3993.7808
6/24/2016,3987.4979
6/25/2016,3971.3075
6/26/2016,4090.5901
6/27/2016,4165.2564
6/28/2016,4215.9351
6/29/2016,4114.6487
6/30/2016,4137.6421
7/1/2016,4235.8486
7/2/2016,4246.5515
7/3/2016,4343.8485
7/4/2016,4332.1514
7/5/2016,4335.0033
7/6/2016,4336.5273
7/7/2016,4320.9295
7/8/2016,4345.7744
7/9/2016,4356.4367
7/10/2016,4385.4846
7/11/2016,4454.888
7/12/2016,4453.2789
7/13/2016,4517.2296
7/14/2016,4472.393
7/15/2016,4402.0765
7/16/2016,4426.8996
7/17/2016,4446.0043
7/18/2016,4569.4936
7/19/2016,4514.7929
7/20/2016,4425.822
7/21/2016,4602.5527
7/22/2016,4434.4853
7/23/2016,4619.5511
7/24/2016,4498.6015
7/25/2016,4353.0916
7/26/2016,4147.0192
7/27/2016,3975.9477
7/28/2016,4230.6929
7/29/2016,4137.8516
7/30/2016,4057.8986
7/31/2016,4120.2423
8/1/2016,4033.4068
8/2/2016,3736.2769
8/3/2016,3614.2588
8/4/2016,3936.9981
8/5/2016,4031.1962
8/6/2016,3924.4177
8/7/2016,4058.0205
8/8/2016,4136.7742
8/9/2016,4353.1675
8/10/2016,4442.4061
8/11/2016,4538.8823
8/12/2016,4529.4509
8/13/2016,4479.0387
8/14/2016,4488.9892
8/15/2016,4512.4457
8/16/2016,4623.2492
8/17/2016,4616.8304
8/18/2016,4717.6488
8/19/2016,4666.3602
8/20/2016,4807.7401
8/21/2016,4860.5322
8/22/2016,4890.1286
8/23/2016,4980.5674
8/24/2016,4968.8061
8/25/2016,5076.846
8/26/2016,5242.0628
8/27/2016,5241.1926
8/28/2016,5174.1701
8/29/2016,5110.3024
8/30/2016,5104.6336
8/31/2016,5212.9746
9/1/2016,5264.4573
9/2/2016,5339.3071
9/3/2016,5064.514
9/4/2016,4925.8701
9/5/2016,5116.8905
9/6/2016,5066.0973
9/7/2016,5193.0105
9/8/2016,5135.7331
9/9/2016,5165.9252
9/10/2016,5212.7523
9/11/2016,5414.1144
9/12/2016,5397.9619
9/13/2016,5369.0839
9/14/2016,5550.9528
9/15/2016,5538.7187
9/16/2016,5504.7355
9/17/2016,5705.4374
9/18/2016,5038.1328
